city tmpd dptp date pm25tmean2 pm10tmean2 o3tmean2 no2tmean2
chic 7.5 15 1992-01-16 NA 39 7.8143939394 24.22478355
chic 21 3.25 1992-01-17 NA 34.5 11.166666667 18.072916667
chic 5.5 -7.25 1992-01-18 NA NA 11.625 22.200634058
chic 14.5 23.375 1992-01-19 NA 27.5 7.2291666667 26.805555556
chic 24 20.5 1992-01-20 NA 42 6.3333333333 25.875
chic 33.5 33 1992-01-21 NA 44 4.5 30.797077922
chic 35.5 36.875 1992-01-22 NA 34 4.3333333333 28.5
chic 28.5 15.875 1992-01-23 NA 50 8.5952380952 16.222222222
chic 18.5 7.25 1992-01-24 NA 65 11.895833333 20.611111111
chic 25 20.5 1992-01-25 NA 24.75 7.2291666667 23.597222222
chic 19.5 23.125 1992-01-26 NA 29 7.7708333333 28.430555556
chic 30 25.875 1992-01-27 NA 45.5 3.7083333333 25.739583333
chic 29.5 25.75 1992-01-28 NA 41 5.4166666667 30.712862319
chic 30 31.5 1992-01-29 NA 46.5 6.1875 22.260416667
chic 33.5 34.375 1992-01-30 NA 40.5 2.2916666667 27.135416667
chic 32 22.375 1992-01-31 NA 20.125 9.8541666667 21.219655797
chic 30.5 22.625 1992-02-01 NA 41.5 16.3125 22.473958333
chic 37.5 33.5 1992-02-02 NA 23.5 4.4166666667 27.53125
chic 43.5 43 1992-02-03 NA 82.5 2.5833333333 40.895833333
chic 36 25.375 1992-02-04 NA 26.5 9.1666666667 20.333333333
chic 32.5 30.25 1992-02-05 NA 23 7.9791666667 26.28125
chic 34.5 30.375 1992-02-06 NA 37 5.4166666667 24.701704545
chic 28 17.375 1992-02-07 NA 34.5 10.729166667 20.779438406
chic 18.5 4.625 1992-02-08 NA 25 13.229166667 14.885416667
chic 17.5 11.5 1992-02-09 NA 43.5 7.5208333333 23.614583333
chic 31 33 1992-02-10 NA 78 3.2083333333 24.083333333
chic 27 12.5 1992-02-11 NA 19 10.520833333 20.114583333
chic 23.5 18.375 1992-02-12 NA 31.375 13.895833333 20.614583333
chic 30 30.5 1992-02-13 NA 37.5 2.2083333333 23.549365942
chic 33 32.5 1992-02-14 NA 31.5 6.3625 21.504734848
chic 35 33.625 1992-02-15 NA 25.5 3.7083333333 22.885416667
chic 34 34.625 1992-02-16 NA 26 7 20.041666667
chic 37.5 36.375 1992-02-17 NA 36 9.4583333333 22.583333333
chic 40.5 42.375 1992-02-18 NA 37.857142857 3.6979166667 24.928571429
chic 37.5 32.875 1992-02-19 NA 26 5.6837944664 27.84375
chic 39.5 34.5 1992-02-20 NA 37 9.880952381 23.875
chic 31.5 27.375 1992-02-21 NA 25 14.748106061 27.451136364
chic 42 33.875 1992-02-22 NA 30 10.833333333 24.208333333
chic 37 36.875 1992-02-23 NA 35 17.666666667 21.260416667
chic 36 34.125 1992-02-24 NA 38.125 10.479166667 25.833333333
chic 33.5 27.25 1992-02-25 NA 36.5 11.304924242 25.981060606
chic 33.5 31.375 1992-02-26 NA 36 13.479166667 25.291666667
chic 39.5 34.125 1992-02-27 NA 34 7.9772727273 29.427083333
chic 39.5 26.625 1992-02-28 NA 27 13.458333333 20.979166667
chic 30 25.125 1992-02-29 NA 22 22.708333333 20.96875
chic 54 41.125 1992-03-01 NA 36.375 18.416666667 24.864583333
chic 45.5 37.875 1992-03-02 NA 44.5 11.354166667 30.375
chic 38 38.125 1992-03-03 NA 59 6.8958333333 26.401721014
chic 49 40.75 1992-03-04 NA 77 8.75 35.074810606
chic 53 53.75 1992-03-05 NA 99 6.8333333333 41.430555556
chic 55.5 52.125 1992-03-06 NA 50 8.125 32.708333333
chic 48 48 1992-03-07 NA 43.714285714 3.5416666667 28.152777778
chic 52.5 50.375 1992-03-08 NA 27.5 9 24.472222222
chic 44 31.375 1992-03-09 NA 34 14.458333333 26.020833333
chic 20.5 11 1992-03-10 NA 32.5 23.020833333 22.10770751
chic 19.5 16 1992-03-11 NA 34 21.1875 26.916666667
chic 22.5 12.375 1992-03-12 NA 31.5 18.083333333 30.229166667
chic 25.5 21.875 1992-03-13 NA 33.75 17.75 29.791666667
chic 29 19.75 1992-03-14 NA 27 19.791666667 28.652777778
chic 29 17 1992-03-15 NA 28.5 18.9375 31.333333333
chic 34.5 36.875 1992-03-16 NA 28.5 12.196969697 30.611111111
chic 38 24 1992-03-17 NA 26.5 21.333333333 23.541666667
chic 34 22 1992-03-18 NA 20.5 26.541666667 21.203282828
chic 36 22.75 1992-03-19 NA 24 28.762681159 29.672619048
chic 35 21.125 1992-03-20 NA 40 15.833333333 35.103219697
chic 30.5 31.125 1992-03-21 NA 33 29.541666667 27.427083333
chic 27.5 14.125 1992-03-22 NA 19.5 25.520833333 25.635416667
chic 30.5 23.125 1992-03-23 NA 54 13.4375 48.930706522
chic 43 34.25 1992-03-24 NA 58 16.595833333 37.09469697
chic 44.5 32.375 1992-03-25 NA 40.75 12.1875 31.697916667
chic 41.5 26.875 1992-03-26 NA 46.5 15.833333333 28.066176471
chic 34 26 1992-03-27 NA 26.5 23.833333333 27.125
chic 36 31.25 1992-03-28 NA 39.5 18.020833333 42.347222222
chic 39.5 37.75 1992-03-29 NA 25 27.270833333 24.388888889
chic 42 29.5 1992-03-30 NA 34 20.479166667 32.871732026
chic 41.5 27 1992-03-31 NA 35.375 16.666666667 34.536231884
chic 33.5 25.25 1992-04-01 NA 20 23.225347222 24.388888889
chic 31.5 19.5 1992-04-02 NA 32 18.516171329 29.972222222
chic 38 31.875 1992-04-03 NA 45.5 13.489583333 31.472222222
chic 36.5 22.125 1992-04-04 NA 20 26.9375 25.041666667
chic 38.5 23.25 1992-04-05 NA 29 20.90625 32.055555556
chic 49.5 31.875 1992-04-06 NA 42.125 17.84375 37.802083333
chic 52 38.5 1992-04-07 NA 76.5 14.496212121 40.70625
chic 50.5 28.125 1992-04-08 NA 53 19.372632576 37.683333333
chic 48 36 1992-04-09 NA 37 26.922698452 28.316403162
chic 57.5 57.375 1992-04-10 NA 45 19.983857402 31.738106061
chic 49.5 36.375 1992-04-11 NA 18 17.151041667 26.675
chic 37 19 1992-04-12 NA 14.857142857 32.057291667 13.816666667
chic 38 28.625 1992-04-13 NA 32 15.918560606 22.418560606
chic 42 31.875 1992-04-14 NA 44.5 9.7651721014 26.128478261
chic 48.5 50.375 1992-04-15 NA 53 10.273809524 31.979166667
chic 53 40.25 1992-04-16 NA 26 17.239583333 28.182291667
chic 41.5 38.75 1992-04-17 NA 23 22.921875 24.541666667
chic 51 58.125 1992-04-18 NA 40.5 10.453125 25.625
chic 65.5 59.75 1992-04-19 NA 24 23.739583333 18.333333333
chic 66 58.25 1992-04-20 NA 22.5 21.583333333 18.973958333
chic 48 36.5 1992-04-21 NA 34.5 12.931660354 16.638134058
chic 43 30.875 1992-04-22 NA 37 17.545386905 21.234848485
chic 48.5 42.75 1992-04-23 NA 40.5 7.980298913 33.349206349
chic 44.5 37.625 1992-04-24 NA 33.571428571 8.5214460784 27.854166667
chic 43.5 33.625 1992-04-25 NA 14 17.363095238 21.958333333
chic 46.5 36.5 1992-04-26 NA 11.5 19.517857143 14.066123188
chic 40.5 26.25 1992-04-27 NA 20 24.478577899 17.051953934
chic 44 29.5 1992-04-28 NA 55 18.093976449 41.552083333
chic 58.5 51.625 1992-04-29 NA 52.5 16.405570652 31.02807971
chic 49.5 42.125 1992-04-30 NA 55.375 15.137001812 29.309912008
chic 64.5 52.5 1992-05-01 NA 141 32.917346014 25.358333333
chic 64 32.5 1992-05-02 NA 67 27.583333333 20.5
chic 48.5 34.875 1992-05-03 NA 34.5 18.095238095 15.505208333
chic 44 29.875 1992-05-04 NA 23.5 19.387087444 22.494318182
chic 43.5 23.125 1992-05-05 NA 56 31.305272109 17.303954451
chic 44.5 21.25 1992-05-06 NA 31.857142857 21.340367965 27.504166667
chic 52 24.75 1992-05-07 NA 100 21.742236025 41.423188406
chic 56 28 1992-05-08 NA 65 35 49.777135774
chic 58.5 48.25 1992-05-09 NA 49 45.609375 29.7
chic 65.5 48.5 1992-05-10 NA 53 41.359375 25.866666667
chic 72 56.375 1992-05-11 NA 84 33.758028656 26.235507246
chic 69 61.5 1992-05-12 NA 47.571428571 26.416666667 28.781521739
chic 55 36.875 1992-05-13 NA NA 22.978940217 18.975
chic 54 46 1992-05-14 NA 19 13.50313794 28.609848485
chic 60.5 48.875 1992-05-15 NA 81 18.723731884 38.108333333
chic 73 60.25 1992-05-16 NA 67 41.357142857 30.8125
chic 67.5 48.625 1992-05-17 NA 35 35.023809524 16.953125
chic 52 43.5 1992-05-18 NA 21.125 21.875744048 17.330615942
chic 57.5 44.125 1992-05-19 NA 38 22.104619565 33.574621212
chic 67 51.125 1992-05-20 NA NA 36.138586957 40.437987013
chic 71 60.5 1992-05-21 NA 92 33.601799242 43.004545455
chic 73.5 64.125 1992-05-22 NA 83 24.777667984 34.583333333
chic 55 36.125 1992-05-23 NA 54 19.006469979 14.529166667
chic 40.5 30.625 1992-05-24 NA 10.875 29.244047619 9.9625
chic 41 32.75 1992-05-25 NA NA 29.130952381 14.266666667
chic 44 29.375 1992-05-26 NA 18 25.23353888 25.08134058
chic 48 24.625 1992-05-27 NA 38 16.5625 32.575
chic 50.5 31.375 1992-05-28 NA 70 22.447916667 40.57619675
chic 55 33.75 1992-05-29 NA 56 32.376811594 33.348484848
chic 58 42.375 1992-05-30 NA 33.625 40.701530612 29.575
chic 60 39.75 1992-05-31 NA 42 36.125 39.825
chic 59 45.5 1992-06-01 NA 43 22.94701087 42.683333333
chic 61.5 40.25 1992-06-02 NA 21 22.393568841 32.640909091
chic 65 48.25 1992-06-03 NA 55 42.692708333 36.607246377
chic 65.5 60.75 1992-06-04 NA 51 24.671875 34.14047619
chic 67.5 58.375 1992-06-05 NA 53.714285714 32.292613636 34.132142857
chic 67.5 56.625 1992-06-06 NA 53 33.109375 36.166666667
chic 66.5 44.5 1992-06-07 NA 19 33.395833333 18.483333333
chic 62 47.75 1992-06-08 NA 19 22.947916667 25.445833333
chic 65 43.875 1992-06-09 NA 18 26.027626812 20.358333333
chic 64 42.5 1992-06-10 NA 27 28.051259881 31.868297101
chic 67 47.25 1992-06-11 NA 41.857142857 27.055641822 38.266666667
chic 69 45.75 1992-06-12 NA 35 40.723157051 42.414130435
chic 73.5 52.125 1992-06-13 NA 61 45.328125 49.575
chic 75.5 61 1992-06-14 NA 45 41.244791667 23.391666667
chic 71 54.375 1992-06-15 NA 45 33.030344203 23.694565217
chic 75.5 62 1992-06-16 NA 76 44.390625 24.071146245
chic 75.5 62.75 1992-06-17 NA 72.285714286 27.755072464 24.667753623
chic 73 59.125 1992-06-18 NA 42 27.624829679 24.811758893
chic 59.5 47.125 1992-06-19 NA NA 19.228864734 14.175
chic 51.5 38.5 1992-06-20 NA 2 20.492897727 11.012121212
chic 49 33.375 1992-06-21 NA 9 20.682291667 13.675
chic 52.5 43 1992-06-22 NA 62 13.660714286 35.841666667
chic 66 52.25 1992-06-23 NA 48.142857143 31.137962963 35.35
chic 62.5 51.25 1992-06-24 NA 40 31.984427609 29.803809524
chic 64 57.5 1992-06-25 NA 50 23.823470209 34.50530303
chic 61.5 52.375 1992-06-26 NA 41 26.120933977 24.732246377
chic 58 35.375 1992-06-27 NA 17 21.59375 15.591666667
chic 62 49 1992-06-28 NA 38 25.119791667 36.658333333
chic 71.5 54.25 1992-06-29 NA 53.5 33.409383692 31.86547619
chic 66.5 52.5 1992-06-30 NA 18 29.013888889 20.408333333
chic 74.5 64.625 1992-07-01 NA 75 50.828703704 37.975
chic 77 65.625 1992-07-02 NA 79 22.191498316 32.668478261
chic 67 55.375 1992-07-03 NA 24 19.104166667 16.483333333
chic 71 62 1992-07-04 NA 24 29.53125 18.333333333
chic 68.5 52.125 1992-07-05 NA 19.714285714 21.578125 17.083333333
chic 66 49 1992-07-06 NA NA 18.733988435 20.687878788
chic 67.5 64.625 1992-07-07 NA 59 19.067340067 28.441666667
chic 79.5 68.25 1992-07-08 NA 66 29.158011272 23.409210526
chic 74 64.625 1992-07-09 NA 32 13.894927536 33.066666667
chic 76.5 60.25 1992-07-10 NA 32 24.103462158 30.325
chic 73 64.5 1992-07-11 NA 31.625 25.912037037 29.125
chic 73.5 71.625 1992-07-12 NA 25 19.046875 16.760416667
chic 69.5 68.75 1992-07-13 NA 14 20.734903382 22.164492754
chic 65 60.125 1992-07-14 NA 11 18.664809863 18.716666667
chic 68 51.875 1992-07-15 NA 19 23.538720539 19.446442688
chic 68 66.875 1992-07-16 NA 41 13.39794686 35.372727273
chic 74 61.875 1992-07-17 NA 28 17.75 26.125
chic 68 62.625 1992-07-18 NA 23 17.393518519 21.620833333
chic 72.5 67.875 1992-07-19 NA 24 26.643518519 22.033333333
chic 68 59.375 1992-07-20 NA 18 18.94726248 19.999242424
chic 62 48.75 1992-07-21 NA 7 20.744766506 12.63115942
chic 63.5 60.125 1992-07-22 NA 29 18.889291465 21.339149504
chic 62.5 58 1992-07-23 NA 29 20.120169082 19.775
chic 67 60.875 1992-07-24 NA 24 26.929713805 21.24047619
chic 67.5 70.625 1992-07-25 NA 33 18.143518519 28.875
chic 74 64.125 1992-07-26 NA 35 20.291666667 20.779166667
chic 71.5 57.625 1992-07-27 NA 29 17.200396825 24.7375
chic 71.5 67.125 1992-07-28 NA 42 20.598429952 27.65
chic 66.5 55.25 1992-07-29 NA 23.125 14.412238325 17.147694335
chic 61.5 62.75 1992-07-30 NA 17 13.490740741 17.845833333
chic 67 51.5 1992-07-31 NA 19 20.413446055 21.048214286
chic 68 57.375 1992-08-01 NA NA 23.62037037 21.1375
chic 69 62.5 1992-08-02 NA 23 22.805555556 21.358333333
chic 65.5 57.25 1992-08-03 NA 34 11.637681159 27.119242424
chic 62.5 50.125 1992-08-04 NA 22.5 13.296296296 18.10307971
chic 63 49.75 1992-08-05 NA 24 22.387097424 17.948480392
chic 67.5 56.875 1992-08-06 NA 28 30.364337823 26.273863636
chic 68.5 69.375 1992-08-07 NA 61.5 30.371623847 30.138888889
chic 75.5 68.5 1992-08-08 NA 45 32.442708333 19.236111111
chic 80 77.25 1992-08-09 NA 46 28.260416667 19.923611111
chic 79 58.375 1992-08-10 NA 33.25 23.270833333 17.027777778
chic 70 52.375 1992-08-11 NA 26 23.486605182 21.575872859
chic 62 56.75 1992-08-12 NA 26 10.369107744 22.745833333
chic 60.5 50.125 1992-08-13 NA 22.5 19.150819792 17.45741342
chic 61 46.375 1992-08-14 NA 26 17.229267311 21.308333333
chic 62 48.75 1992-08-15 NA 13 26.888888889 13.854166667
chic 63 48.875 1992-08-16 NA 24.285714286 26.296296296 21.025
chic 63 51.125 1992-08-17 NA 82 22.509259259 41.375
chic 66 61 1992-08-18 NA 56.5 21.960547504 30.875
chic 63 50.5 1992-08-19 NA 18 15.19041868 19.800774045
chic 62 46.375 1992-08-20 NA 63 15.57226248 24.325
chic 64.5 54.125 1992-08-21 NA 76.5 23.330515298 41.591342487
chic 67 61.875 1992-08-22 NA 56 33.546296296 38.516666667
chic 75 66.125 1992-08-23 NA 59.5 30.574074074 24.85
chic 78.5 68.125 1992-08-24 NA 77.5 20.683318694 27.141666667
chic 79 67.75 1992-08-25 NA 46 23.958333333 23.912770563
chic 66.5 60.375 1992-08-26 NA 19.5 12.175865801 16.383679183
chic 59.5 54.875 1992-08-27 NA 31 8.4612794613 14.697727273
chic 59.5 48.5 1992-08-28 NA 22.75 11.567010687 21.250378788
chic 65 59.25 1992-08-29 NA 51.5 23.37037037 21.675
chic 66 51.375 1992-08-30 NA 31 22.12037037 11.358333333
chic 63.5 51.75 1992-08-31 NA 38 12.810185185 24.7
chic 63 58.25 1992-09-01 NA 63 16.611111111 30.570454545
chic 70 66.5 1992-09-02 NA 56 16.89673913 25.28442029
chic 67.5 51.125 1992-09-03 NA 32.285714286 16.375091495 25.167391304
chic 65.5 57.625 1992-09-04 NA 33 19.217592593 33.710507246
chic 70.5 65.75 1992-09-05 NA 34.5 23.359375 21.183333333
chic 75 66.75 1992-09-06 NA 36 27.880208333 18.545833333
chic 73.5 65.5 1992-09-07 NA 34.5 31.533514493 22.766666667
chic 64 48.125 1992-09-08 NA 54 16.515729515 19.051630435
chic 63 62.875 1992-09-09 NA 18.75 6.32568438 29.427070393
chic 60 48.75 1992-09-10 NA 41.5 11.01798785 17.479166667
chic 58 51.625 1992-09-11 NA 38.5 10.114130435 24.728030303
chic 62 51 1992-09-12 NA 39 20.722222222 30.108333333
chic 67.5 56.25 1992-09-13 NA 50 33.407407407 23.575
chic 72.5 70 1992-09-14 NA 69.5 23.662037037 35.316666667
chic 76.5 69.125 1992-09-15 NA 44.857142857 19.955112721 34.818181818
chic 77 65.25 1992-09-16 NA 103.5 33.705515298 25.985144928
chic 71.5 66.625 1992-09-17 NA 66 20.74194847 32.653623188
chic 62 44.5 1992-09-18 NA 41.5 19.243522178 21.69047619
chic 53.5 42.375 1992-09-19 NA 30.5 13.959656085 28.65
chic 59 56.375 1992-09-20 NA 27 18.114583333 24.941666667
chic 64 62.5 1992-09-21 NA 36.142857143 6.3088768116 26.116666667
chic 51.5 39.25 1992-09-22 NA 37 12.179574275 20.206976681
chic 49.5 39.375 1992-09-23 NA 25 12.927083333 23.393181818
chic 53.5 41.25 1992-09-24 NA 36.5 15.197916667 27.886111111
chic 59.5 53.75 1992-09-25 NA 53.5 16.338994565 35.408333333
chic 63 60 1992-09-26 NA 28 14.5625 25.008333333
chic 59 43.125 1992-09-27 NA 18.125 13.703125 19.5
chic 49.5 36.75 1992-09-28 NA 37.5 12.033288043 26.808333333
chic 49.5 38.5 1992-09-29 NA 76.5 8.7325634058 37.902140975
chic 53.5 43.125 1992-09-30 NA 95.5 11.807971014 48.361152882
chic 58.5 48 1992-10-01 NA 89.5 15.525362319 48.046376812
chic 63.5 53.625 1992-10-02 NA 86 21.404388084 42.696485037
chic 66 52.625 1992-10-03 NA 40.857142857 29.671296296 28.637318841
chic 59 46.5 1992-10-04 NA 30.5 23.652777778 13.883333333
chic 53 41.875 1992-10-05 NA 23 15.458333333 23.469047619
chic 53 45.5 1992-10-06 NA 72 11.141835017 38.14486166
chic 58 52 1992-10-07 NA 87 19.659639877 38.310869565
chic 57.5 41 1992-10-08 NA 46 16.335748792 25.582971014
chic 49 45.75 1992-10-09 NA 19.285714286 7.164983165 18.458333333
chic 51.5 41.75 1992-10-10 NA 50 11.912037037 24.53125
chic 51.5 36.375 1992-10-11 NA 59.5 13.472222222 22.760416667
chic 53.5 28.625 1992-10-12 NA 57 14.986111111 26.072916667
chic 47 38.25 1992-10-13 NA 64 9.3085016835 30.58030303
chic 55.5 49 1992-10-14 NA 44.5 9.9874338624 30.807575758
chic 50 49.375 1992-10-15 NA 19 4.8630887681 20.436231884
chic 40.5 27.5 1992-10-16 NA 31.5 6.7962962963 19.920833333
chic 38.5 29.375 1992-10-17 NA 32.5 8.962962963 28.191666667
chic 35 18.125 1992-10-18 NA 37 15.763888889 20.408333333
chic 33 20 1992-10-19 NA 30 9.2962962963 33.641666667
chic 45.5 42.375 1992-10-20 NA 41 9.7786195286 25.368478261
chic 47 40.25 1992-10-21 NA 43.25 9.9302810716 25.076251647
chic 57.5 57.875 1992-10-22 NA 63 11.865955512 41.165382082
chic 67 56.875 1992-10-23 NA 129 17.25928442 35.675
chic 51 42.5 1992-10-24 NA 30.5 17.588541667 22.516666667
chic 49 43.125 1992-10-25 NA 37 12.194444444 29.925
chic 49 38.125 1992-10-26 NA 40.5 15.240136876 26.141666667
chic 46.5 35.75 1992-10-27 NA 77.428571429 6.1851851852 45.059554367
chic 50.5 34.75 1992-10-28 NA 119 7.9973649539 40.455434783
chic 45 37.125 1992-10-29 NA 30 14.525362319 20.317028986
chic 45 37.875 1992-10-30 NA 24.5 13.361111111 20.033333333
chic 44 35.875 1992-10-31 NA 18 13.550925926 20.833333333
chic 45.5 44.125 1992-11-01 NA 30 12.114583333 15.15
chic 48 35.75 1992-11-02 NA 11.714285714 3.4605978261 18
chic 37 35 1992-11-03 NA 15 5.8645833333 25.241666667
chic 35.5 28.75 1992-11-04 NA 13 5.1934288538 21.593939394
chic 32.5 22.5 1992-11-05 NA 26 4.3257575758 27.244230769
chic 34 21.75 1992-11-06 NA 21 4.7735507246 29.645833333
chic 34 30.875 1992-11-07 NA 27.5 5.6 28.770833333
chic 38 35.125 1992-11-08 NA 27.125 4.1041666667 22.822916667
chic 48 41.625 1992-11-09 NA 32 7.2083333333 26.6875
chic 49.5 51 1992-11-10 NA 37 5.3333333333 26.891666667
chic 44.5 39.375 1992-11-11 NA 24 6.2083333333 19.833333333
chic 40 27.625 1992-11-12 NA NA 6.8409090909 21.129380764
chic 30.5 20.875 1992-11-13 NA 27.5 11.75 20.7
chic 28 16.875 1992-11-14 NA 18.714285714 7.6666666667 21.85
chic 29 21.625 1992-11-15 NA 27 7.5416666667 22.258333333
chic 36.5 37.375 1992-11-16 NA 33 3.75 28.408333333
chic 38.5 32.75 1992-11-17 NA 42.5 3.7777777778 25.696666667
chic 39 34.25 1992-11-18 NA 28.5 9.0845410628 19.9875
chic 40.5 37.125 1992-11-19 NA 33.5 7.7171717172 24.470689817
chic 52 44.5 1992-11-20 NA 32.857142857 6.2083333333 32.075
chic 48.5 40.375 1992-11-21 NA 20.5 5.375 15.125
chic 41 39.5 1992-11-22 NA 11.5 11.833333333 12.383333333
chic 38 36.375 1992-11-23 NA 34.5 3.75 26.529528986
chic 39.5 37.875 1992-11-24 NA 26 3.6712121212 23.966666667
chic 43.5 42.5 1992-11-25 NA 37.5 2.4166666667 18.74673913
chic 36.5 26 1992-11-26 NA 11.714285714 7.6944444444 13.566666667
chic 29.5 24.125 1992-11-27 NA 30.5 5.5694444444 23.625
chic 30 25.625 1992-11-28 NA 32.5 4.9027777778 24.241666667
chic 35 30.875 1992-11-29 NA 28 6.3194444444 23.1
chic 33.5 25.25 1992-11-30 NA 53 4.1884057971 21.833333333
chic 32 28 1992-12-01 NA 18 3.6944444444 23.15
chic 32.5 19.875 1992-12-02 NA 21.428571429 7.1998792271 22.583333333
chic 28 23.375 1992-12-03 NA 21 6.5067523057 26.841666667
chic 25.5 11.875 1992-12-04 NA 48 7.1805555556 24.198913043
chic 19.5 9.25 1992-12-05 NA 25 7.5694444444 25.975
chic 23 25.75 1992-12-06 NA 23.5 2.7361111111 25.691666667
chic 27 21.125 1992-12-07 NA 36.5 5.0138888889 27.158333333
chic 26.5 21.625 1992-12-08 NA 32 6.5883838384 29.179927536
chic 27.5 27.625 1992-12-09 NA 42 3.2536231884 27.333333333
chic 32 29.375 1992-12-10 NA 47.5 2.0434782609 30.658333333
chic 33 30.375 1992-12-11 NA 32.5 2 29.916666667
chic 32 30.25 1992-12-12 NA 32 8.5972222222 27.033333333
chic 32 31 1992-12-13 NA 26 9.0833333333 20.133333333
chic 29.5 30.75 1992-12-14 NA 37.285714286 2.604468599 27.94047619
chic 44 45.5 1992-12-15 NA 28 3.2866161616 27.065942029
chic 37.5 29.625 1992-12-16 NA 26 2.6666666667 20.5375
chic 30.5 20.125 1992-12-17 NA 36 3 24.158333333
chic 30 27.125 1992-12-18 NA 30.5 2.4027777778 22.608333333
chic 31 26.25 1992-12-19 NA 32 2.5416666667 22.441666667
chic 19.5 11.75 1992-12-20 NA 23.875 7.0972222222 21.433333333
chic 26 25.5 1992-12-21 NA 46.5 2.25 28.89384058
chic 33 30.125 1992-12-22 NA 44.5 2 31.813636364
chic 21.5 5.25 1992-12-23 NA 53 4.5314009662 24.325362319
chic 10 7.75 1992-12-24 NA 39 6.8194444444 21.908333333
chic 18 1.75 1992-12-25 NA 75 14.222222222 12.375
chic 14.5 3.25 1992-12-26 NA 27.142857143 7.2222222222 23.916666667
chic 30.5 25.375 1992-12-27 NA 31 4.4305555556 24.766666667
chic 38.5 36.625 1992-12-28 NA 36 2 22.497727273
chic 41.5 42.125 1992-12-29 NA 43 2 21.17745098
chic 45.5 43.625 1992-12-30 NA 43 2 20.392171717
chic 26 11 1992-12-31 NA 44 2.0833333333 17.558333333
chic 14 9.375 1993-01-01 NA 18.142857143 4.3055555556 22.608333333
chic 25 28.25 1993-01-02 NA 17.5 1.5416666667 23.808333333
chic 40.5 44.875 1993-01-03 NA 21.5 0.5277777778 19.825
chic 38.5 32.5 1993-01-04 NA 17 0.8333333333 18.166666667
chic 27.5 21.5 1993-01-05 NA 12 0.9532828283 22.087088274
chic 21.5 16.5 1993-01-06 NA 34 1.7777777778 26.718181818
chic 24.5 20.625 1993-01-07 NA 19.875 1.6900527009 27.083333333
chic 21.5 17.875 1993-01-08 NA 14 14.250603865 25.6
chic 24.5 20.25 1993-01-09 NA 3 24.958333333 11.658333333
chic 24.5 22.375 1993-01-10 NA 8 24.166666667 13.283333333
chic 26.5 23.25 1993-01-11 NA 14.5 12.819444444 22.508333333
chic 30.5 33 1993-01-12 NA 32 1.5277777778 27.104347826
chic 27.5 21.25 1993-01-13 NA 20.875 3.0492424242 29.516666667
chic 21.5 20.25 1993-01-14 NA 12.5 4.0241545894 37.076811594
